tourney_id,tourney_name,tourney_date,match_num,winner_id,winner_name,winner_hand,winner_ioc,loser_id,loser_name,loser_hand,loser_ioc,score,round,tourney_year
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,97,201458,Victoria Azarenka,R,BLR,201486,Aleksandra Wozniak,R,CAN,6-4 6-4,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,98,201495,Dominika Cibulkova,R,SVK,201287,Maria Jose Martinez Sanchez,L,ESP,6-2 6-1,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,99,201585,Sloane Stephens,R,USA,201428,Mathilde Johansson,R,FRA,6-3 6-2,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,100,201325,Samantha Stosur,R,AUS,200069,Nadia Petrova,R,RUS,6-3 6-3,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,101,201320,Svetlana Kuznetsova,R,RUS,201474,Agnieszka Radwanska,R,POL,6-1 6-2,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,102,201506,Sara Errani,R,ITA,201421,Ana Ivanovic,R,SRB,1-6 7-5 6-3,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,103,201493,Angelique Kerber,L,GER,201355,Flavia Pennetta,R,ITA,4-6 6-3 6-2,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,104,201549,Petra Martic,R,CRO,201286,Anabel Medina Garrigues,R,ESP,6-2 6-1,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,105,201419,Na Li,R,CHN,201539,Christina Mchale,R,USA,3-6 6-2 6-1,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,106,201468,Yaroslava Shvedova,R,KAZ,201521,Carla Suarez Navarro,R,ESP,6-4 7-5,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,107,201478,Varvara Lepchenko,L,USA,201212,Francesca Schiavone,R,ITA,3-6 6-3 8-6,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,108,201520,Petra Kvitova,L,CZE,201690,Nina Bratchikova,R,RUS,6-2 4-6 6-1,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,109,201551,Arantxa Rus,L,NED,201504,Julia Goerges,R,GER,7-6(5) 2-6 6-2,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,110,201466,Kaia Kanepi,R,EST,201496,Caroline Wozniacki,R,DEN,6-1 6-7(3) 6-3,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,111,201344,Klara Koukalova,R,CZE,201499,Anastasia Pavlyuchenkova,R,RUS,6-3 7-5,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,112,201345,Maria Sharapova,R,RUS,201397,Shuai Peng,R,CHN,6-2 6-1,R32,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,113,201495,Dominika Cibulkova,R,SVK,201458,Victoria Azarenka,R,BLR,6-2 7-6(4),R16,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,114,201325,Samantha Stosur,R,AUS,201585,Sloane Stephens,R,USA,7-5 6-4,R16,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,115,201506,Sara Errani,R,ITA,201320,Svetlana Kuznetsova,R,RUS,6-0 7-5,R16,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,116,201493,Angelique Kerber,L,GER,201549,Petra Martic,R,CRO,6-3 7-5,R16,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,117,201468,Yaroslava Shvedova,R,KAZ,201419,Na Li,R,CHN,3-6 6-2 6-0,R16,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,118,201520,Petra Kvitova,L,CZE,201478,Varvara Lepchenko,L,USA,6-2 6-1,R16,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,119,201466,Kaia Kanepi,R,EST,201551,Arantxa Rus,L,NED,6-1 4-6 6-0,R16,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,120,201345,Maria Sharapova,R,RUS,201344,Klara Koukalova,R,CZE,6-4 6-7(5) 6-2,R16,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,121,201325,Samantha Stosur,R,AUS,201495,Dominika Cibulkova,R,SVK,6-4 6-1,QF,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,122,201506,Sara Errani,R,ITA,201493,Angelique Kerber,L,GER,6-3 7-6(2),QF,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,123,201520,Petra Kvitova,L,CZE,201468,Yaroslava Shvedova,R,KAZ,3-6 6-2 6-4,QF,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,124,201345,Maria Sharapova,R,RUS,201466,Kaia Kanepi,R,EST,6-2 6-3,QF,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,125,201506,Sara Errani,R,ITA,201325,Samantha Stosur,R,AUS,7-5 1-6 6-3,SF,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,126,201345,Maria Sharapova,R,RUS,201520,Petra Kvitova,L,CZE,6-3 6-3,SF,2012
2012-W-SL-FRA-01A-2012,Roland Garros,2012-05-28,127,201345,Maria Sharapova,R,RUS,201506,Sara Errani,R,ITA,6-3 6-2,F,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,1,201458,Victoria Azarenka,R,BLR,201668,Alexandra Panova,R,RUS,6-0 6-1,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,2,201465,Kirsten Flipkens,R,BEL,201366,Barbora Strycova,R,CZE,6-3 3-6 6-3,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,3,201517,Magdalena Rybarikova,R,SVK,201444,Su Wei Hsieh,R,TPE,6-3 2-6 6-3,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,4,201386,Jie Zheng,R,CHN,200043,Virginie Razzano,R,FRA,4-6 6-2 RET,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,5,201697,Kristyna Pliskova,L,CZE,201504,Julia Goerges,R,GER,7-6(4) 6-1,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,6,201605,Mandy Minella,R,LUX,201542,Olivia Rogowska,R,AUS,6-2 3-6 6-3,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,7,201588,Anna Tatishvili,R,GEO,200773,Stephanie Foretz Gacon,R,FRA,6-2 6-0,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,8,201514,Sorana Cirstea,R,ROU,201513,Sabine Lisicki,R,GER,4-6 6-2 6-2,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,9,201419,Na Li,R,CHN,201586,Heather Watson,R,GBR,6-2 6-3,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,10,201348,Casey Dellacqua,L,AUS,201615,Lesia Tsurenko,R,UKR,6-2 6-3,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,11,201573,Laura Robson,L,GBR,202496,Samantha Crawford,R,USA,6-3 7-6(6),R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,12,200079,Kim Clijsters,R,BEL,202497,Victoria Duval,R,USA,6-3 6-1,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,13,201478,Varvara Lepchenko,L,USA,201428,Mathilde Johansson,R,FRA,6-3 3-6 7-5,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,14,201370,Anastasia Rodionova,R,AUS,202461,Julia Cohen,R,USA,6-3 6-0,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,15,201365,Edina Gallovits Hall,R,ROU,201527,Stefanie Voegele,R,SUI,7-5 6-4,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,16,201325,Samantha Stosur,R,AUS,201549,Petra Martic,R,CRO,6-1 6-1,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,17,201345,Maria Sharapova,R,RUS,201349,Melinda Czink,L,HUN,6-2 6-2,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,18,201452,Lourdes Dominguez Lino,R,ESP,201402,Sesil Karatantcheva,R,KAZ,6-4 6-1,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,19,202486,Mallory Burdette,R,USA,201490,Timea Bacsinszky,R,SUI,6-4 6-3,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,20,201556,Lucie Hradecka,R,CZE,201286,Anabel Medina Garrigues,R,ESP,6-3 6-3,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,21,200069,Nadia Petrova,R,RUS,201457,Jarmila Gajdosova,R,AUS,6-3 7-6(3),R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,22,201594,Simona Halep,R,ROU,201331,Iveta Benesova,L,CZE,7-5 7-6(5),R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,23,201486,Aleksandra Wozniak,R,CAN,202456,Alexandra Cadantu,R,ROU,6-0 6-3,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,24,201425,Lucie Safarova,L,CZE,201528,Melanie Oudin,R,USA,6-4 6-0,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,25,201294,Marion Bartoli,R,FRA,201600,Jamie Hampton,R,USA,6-3 7-6(5),R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,26,201472,Romina Oprandi,R,SUI,201492,Andrea Petkovic,R,GER,6-2 7-5,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,27,201540,Kristina Mladenovic,R,FRA,201523,Marina Erakovic,R,NZL,7-5 6-4,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,28,201499,Anastasia Pavlyuchenkova,R,RUS,201290,Daniela Hantuchova,R,SVK,6-4 7-6(1),R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,29,201518,Yanina Wickmayer,R,BEL,202498,Julia Glushko,R,ISR,7-5 6-2,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,30,201426,Pauline Parmentier,R,FRA,201414,Michaella Krajicek,R,NED,6-2 6-4,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,31,201427,Alize Cornet,R,FRA,202484,Nicole Gibbs,R,USA,7-5 6-3,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,32,201520,Petra Kvitova,L,CZE,201555,Polona Hercog,R,SLO,7-6(6) 6-1,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,33,201593,Irina Camelia Begu,R,ROU,201496,Caroline Wozniacki,R,DEN,6-2 6-2,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,34,201562,Silvia Soler Espinosa,R,ESP,201485,Alla Kudryavtseva,R,RUS,6-3 6-2,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,35,201450,Tsvetana Pironkova,R,BUL,202429,Camila Giorgi,R,ITA,6-3 6-4,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,36,201503,Ayumi Morita,R,JPN,201512,Monica Niculescu,R,ROU,6-3 6-3,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,37,201585,Sloane Stephens,R,USA,201212,Francesca Schiavone,R,ITA,6-3 6-4,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,38,213583,Tatjana Maria,R,GER,201454,Akgul Amanmuradova,R,UZB,4-6 6-2 6-4,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,39,201387,Sofia Arvidsson,R,SWE,200617,Kimiko Date Krumm,R,JPN,6-4 6-2,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,40,201421,Ana Ivanovic,R,SRB,202494,Elina Svitolina,R,UKR,6-3 6-2,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,41,201373,Maria Kirilenko,R,RUS,201541,Chanelle Scheepers,R,RSA,6-2 6-1,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,42,201086,Greta Arn,R,HUN,201497,Agnes Szavay,R,HUN,6-4 3-2 RET,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,43,201448,Galina Voskoboeva,R,KAZ,201551,Arantxa Rus,L,NED,6-1 6-3,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,44,201599,Andrea Hlavackova,R,CZE,201344,Klara Koukalova,R,CZE,6-4 6-4,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,45,201455,Elena Vesnina,R,RUS,201397,Shuai Peng,R,CHN,7-6(5) 6-1,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,46,201505,Ekaterina Makarova,L,RUS,201305,Eleni Daniilidou,R,GRE,6-1 6-4,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,47,201287,Maria Jose Martinez Sanchez,L,ESP,200002,Mirjana Lucic,R,CRO,6-3 7-5,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,48,200033,Serena Williams,R,USA,201535,Coco Vandeweghe,R,USA,6-1 6-1,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,49,201493,Angelique Kerber,L,GER,201303,Anne Keothavong,R,GBR,6-2 6-0,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,50,200748,Venus Williams,R,USA,201318,Bethanie Mattek Sands,R,USA,6-3 6-1,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,51,202427,Johanna Konta,R,GBR,201693,Timea Babos,R,HUN,6-2 7-5,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,52,201501,Olga Govortsova,R,BLR,201481,Tamira Paszek,R,AUT,6-3 6-4,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,53,202428,Kiki Bertens,R,NED,201539,Christina Mchale,R,USA,6-4 4-6 6-3,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,54,201479,Olga Puchkova,R,RUS,201604,Irina Falconi,R,USA,7-6(5) 6-7(2) 6-3,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,55,201371,Vera Dushevina,R,RUS,202487,Nastassja Burnett,R,ITA,6-0 6-3,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,56,201506,Sara Errani,R,ITA,202469,Garbine Muguruza,R,ESP,6-3 6-7(6) 6-1,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,57,201495,Dominika Cibulkova,R,SVK,201596,Johanna Larsson,R,SWE,6-7(5) 6-2 6-0,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,58,201587,Bojana Jovanovski,R,SRB,201621,Mona Barthel,R,GER,4-6 7-5 6-2,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,59,201468,Yaroslava Shvedova,R,KAZ,201447,Vania King,R,USA,6-4 6-2,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,60,201311,Roberta Vinci,R,ITA,201524,Urszula Radwanska,R,POL,6-1 6-1,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,61,201347,Jelena Jankovic,R,SRB,201435,Kateryna Bondarenko,R,UKR,6-1 6-2,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,62,202418,Lara Arruabarrena,R,ESP,201424,Shahar Peer,R,ISR,6-4 7-6(5),R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,63,201521,Carla Suarez Navarro,R,ESP,201584,Ksenia Pervak,L,KAZ,7-5 1-2 RET,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,64,201474,Agnieszka Radwanska,R,POL,201690,Nina Bratchikova,R,RUS,6-1 6-1,R128,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,65,201458,Victoria Azarenka,R,BLR,201465,Kirsten Flipkens,R,BEL,6-2 6-2,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,66,201386,Jie Zheng,R,CHN,201517,Magdalena Rybarikova,R,SVK,6-3 6-1,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,67,201605,Mandy Minella,R,LUX,201697,Kristyna Pliskova,L,CZE,6-4 6-4,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,68,201588,Anna Tatishvili,R,GEO,201514,Sorana Cirstea,R,ROU,6-7(5) 6-1 6-2,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,69,201419,Na Li,R,CHN,201348,Casey Dellacqua,L,AUS,6-4 6-4,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,70,201573,Laura Robson,L,GBR,200079,Kim Clijsters,R,BEL,7-6(4) 7-6(5),R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,71,201478,Varvara Lepchenko,L,USA,201370,Anastasia Rodionova,R,AUS,6-2 6-2,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,72,201325,Samantha Stosur,R,AUS,201365,Edina Gallovits Hall,R,ROU,6-3 6-0,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,73,201345,Maria Sharapova,R,RUS,201452,Lourdes Dominguez Lino,R,ESP,6-0 6-1,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,74,202486,Mallory Burdette,R,USA,201556,Lucie Hradecka,R,CZE,6-2 6-4,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,75,200069,Nadia Petrova,R,RUS,201594,Simona Halep,R,ROU,6-1 6-1,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,76,201425,Lucie Safarova,L,CZE,201486,Aleksandra Wozniak,R,CAN,6-3 4-6 6-2,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,77,201294,Marion Bartoli,R,FRA,201472,Romina Oprandi,R,SUI,6-2 1-6 7-5,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,78,201540,Kristina Mladenovic,R,FRA,201499,Anastasia Pavlyuchenkova,R,RUS,6-1 6-2,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,79,201426,Pauline Parmentier,R,FRA,201518,Yanina Wickmayer,R,BEL,7-6(5) 6-3,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,80,201520,Petra Kvitova,L,CZE,201427,Alize Cornet,R,FRA,6-4 6-3,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,81,201562,Silvia Soler Espinosa,R,ESP,201593,Irina Camelia Begu,R,ROU,6-4 7-6(5),R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,82,201450,Tsvetana Pironkova,R,BUL,201503,Ayumi Morita,R,JPN,7-5 6-2,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,83,201585,Sloane Stephens,R,USA,213583,Tatjana Maria,R,GER,5-7 6-4 6-2,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,84,201421,Ana Ivanovic,R,SRB,201387,Sofia Arvidsson,R,SWE,6-2 6-2,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,85,201373,Maria Kirilenko,R,RUS,201086,Greta Arn,R,HUN,6-3 6-2,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,86,201599,Andrea Hlavackova,R,CZE,201448,Galina Voskoboeva,R,KAZ,6-2 6-7(3) 6-3,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,87,201505,Ekaterina Makarova,L,RUS,201455,Elena Vesnina,R,RUS,6-3 6-4,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,88,200033,Serena Williams,R,USA,201287,Maria Jose Martinez Sanchez,L,ESP,6-2 6-4,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,89,201493,Angelique Kerber,L,GER,200748,Venus Williams,R,USA,6-2 5-7 7-5,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,90,201501,Olga Govortsova,R,BLR,202427,Johanna Konta,R,GBR,2-6 6-2 7-5,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,91,201479,Olga Puchkova,R,RUS,202428,Kiki Bertens,R,NED,5-7 6-2 7-5,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,92,201506,Sara Errani,R,ITA,201371,Vera Dushevina,R,RUS,6-0 6-1,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,93,201495,Dominika Cibulkova,R,SVK,201587,Bojana Jovanovski,R,SRB,7-6(3) 7-6(3),R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,94,201311,Roberta Vinci,R,ITA,201468,Yaroslava Shvedova,R,KAZ,3-6 7-5 7-5,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,95,201347,Jelena Jankovic,R,SRB,202418,Lara Arruabarrena,R,ESP,6-4 6-2,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,96,201474,Agnieszka Radwanska,R,POL,201521,Carla Suarez Navarro,R,ESP,4-6 6-3 6-0,R64,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,97,201458,Victoria Azarenka,R,BLR,201386,Jie Zheng,R,CHN,6-0 6-1,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,98,201588,Anna Tatishvili,R,GEO,201605,Mandy Minella,R,LUX,7-5 6-0,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,99,201573,Laura Robson,L,GBR,201419,Na Li,R,CHN,6-4 6-7(5) 6-2,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,100,201325,Samantha Stosur,R,AUS,201478,Varvara Lepchenko,L,USA,7-6(5) 6-2,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,101,201345,Maria Sharapova,R,RUS,202486,Mallory Burdette,R,USA,6-1 6-1,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,102,200069,Nadia Petrova,R,RUS,201425,Lucie Safarova,L,CZE,6-4 7-5,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,103,201294,Marion Bartoli,R,FRA,201540,Kristina Mladenovic,R,FRA,6-2 6-4,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,104,201520,Petra Kvitova,L,CZE,201426,Pauline Parmentier,R,FRA,6-4 6-4,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,105,201450,Tsvetana Pironkova,R,BUL,201562,Silvia Soler Espinosa,R,ESP,6-1 6-7(3) 6-3,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,106,201421,Ana Ivanovic,R,SRB,201585,Sloane Stephens,R,USA,6-7(4) 6-4 6-2,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,107,201599,Andrea Hlavackova,R,CZE,201373,Maria Kirilenko,R,RUS,5-7 6-4 6-4,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,108,200033,Serena Williams,R,USA,201505,Ekaterina Makarova,L,RUS,6-4 6-0,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,109,201493,Angelique Kerber,L,GER,201501,Olga Govortsova,R,BLR,6-1 6-2,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,110,201506,Sara Errani,R,ITA,201479,Olga Puchkova,R,RUS,6-1 6-1,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,111,201311,Roberta Vinci,R,ITA,201495,Dominika Cibulkova,R,SVK,6-2 7-5,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,112,201474,Agnieszka Radwanska,R,POL,201347,Jelena Jankovic,R,SRB,6-3 7-5,R32,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,113,201458,Victoria Azarenka,R,BLR,201588,Anna Tatishvili,R,GEO,6-2 6-2,R16,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,114,201325,Samantha Stosur,R,AUS,201573,Laura Robson,L,GBR,6-4 6-4,R16,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,115,201345,Maria Sharapova,R,RUS,200069,Nadia Petrova,R,RUS,6-1 4-6 6-4,R16,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,116,201294,Marion Bartoli,R,FRA,201520,Petra Kvitova,L,CZE,1-6 6-2 6-0,R16,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,117,201421,Ana Ivanovic,R,SRB,201450,Tsvetana Pironkova,R,BUL,6-0 6-4,R16,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,118,200033,Serena Williams,R,USA,201599,Andrea Hlavackova,R,CZE,6-0 6-0,R16,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,119,201506,Sara Errani,R,ITA,201493,Angelique Kerber,L,GER,7-6(5) 6-3,R16,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,120,201311,Roberta Vinci,R,ITA,201474,Agnieszka Radwanska,R,POL,6-1 6-4,R16,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,121,201458,Victoria Azarenka,R,BLR,201325,Samantha Stosur,R,AUS,6-1 4-6 7-6(5),QF,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,122,201345,Maria Sharapova,R,RUS,201294,Marion Bartoli,R,FRA,3-6 6-3 6-4,QF,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,123,200033,Serena Williams,R,USA,201421,Ana Ivanovic,R,SRB,6-1 6-3,QF,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,124,201506,Sara Errani,R,ITA,201311,Roberta Vinci,R,ITA,6-2 6-4,QF,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,125,201458,Victoria Azarenka,R,BLR,201345,Maria Sharapova,R,RUS,3-6 6-2 6-4,SF,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,126,200033,Serena Williams,R,USA,201506,Sara Errani,R,ITA,6-1 6-2,SF,2012
2012-W-SL-USA-01A-2012,US Open,2012-08-27,127,200033,Serena Williams,R,USA,201458,Victoria Azarenka,R,BLR,6-2 2-6 7-5,F,2012
2013-W-SL-FRA-01A-2013,Roland Garros,2013-05-27,1,200033,Serena Williams,R,USA,201588,Anna Tatishvili,R,GEO,6-0 6-1,R128,2013
2013-W-SL-FRA-01A-2013,Roland Garros,2013-05-27,2,201614,Caroline Garcia,R,FRA,201377,Yuliya Beygelzimer,R,UKR,6-3 6-4,R128,2013
2013-W-SL-FRA-01A-2013,Roland Garros,2013-05-27,3,201596,Johanna Larsson,R,SWE,201512,Monica Niculescu,R,ROU,6-2 6-3,R128,2013
2013-W-SL-FRA-01A-2013,Roland Garros,2013-05-27,4,201514,Sorana Cirstea,R,ROU,202428,Kiki Bertens,R,NED,5-7 7-5 6-2,R128,2013
2013-W-SL-FRA-01A-2013,Roland Garros,2013-05-27,5,201499,Anastasia Pavlyuchenkova,R,RUS,201599,Andrea Hlavackova,R,CZE,4-6 7-6(5) 6-4,R128,2013
2013-W-SL-FRA-01A-2013,Roland Garros,2013-05-27,6,201508,Petra Cetkovska,R,CZE,201479,Olga Puchkova,R,RUS,6-0 6-2,R128,2013
2013-W-SL-FRA-01A-2013,Roland Garros,2013-05-27,7,201448,Galina Voskoboeva,R,KAZ,202479,Grace Min,R,USA,4-6 6-4 7-5,R128,2013
2013-W-SL-FRA-01A-2013,Roland Garros,2013-05-27,8,201311,Roberta Vinci,R,ITA,200773,Stephanie Foretz Gacon,R,FRA,6-3 6-0,R128,2013
